Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
6.435254000,0,1,1,1,1,1,1,1
6.435279000,0,0,1,0,1,1,1,1
6.435280000,0,0,0,0,1,1,0,0
6.435436000,0,1,1,1,1,1,1,1
6.435488000,0,0,0,0,1,1,1,0
6.435489000,0,0,0,0,1,1,0,0
6.435514000,0,0,0,1,1,1,1,0
6.435515000,0,1,1,1,1,1,1,1
6.435540000,0,0,0,0,1,1,1,0
6.435541000,0,0,0,0,1,1,0,0
6.435592000,0,0,0,1,1,1,0,0
6.435593000,0,1,1,1,1,1,1,1
6.435748000,0,0,1,1,1,1,1,1
6.435749000,0,0,0,0,1,1,1,0
6.435750000,0,0,0,0,1,1,0,0
6.435775000,0,1,1,1,1,1,1,1
6.435827000,0,0,0,0,1,1,1,0
6.435828000,0,0,0,0,1,1,0,0
6.435853000,0,0,0,1,1,1,1,0
6.435854000,0,1,1,1,1,1,1,1
6.436009000,0,0,1,0,1,1,1,1
6.436010000,0,0,0,0,1,1,0,0
6.436036000,0,1,1,1,1,1,1,1
6.436192000,0,0,0,0,1,1,1,0
6.436193000,0,0,0,0,1,1,0,0
6.436244000,0,0,0,1,1,1,1,0
6.436245000,0,1,1,1,1,1,1,1
6.436270000,0,0,0,0,1,1,1,0
6.436271000,0,0,0,0,1,1,0,0
6.436296000,0,0,0,1,1,1,0,0
6.436297000,0,1,1,1,1,1,1,1
6.436479000,0,0,0,0,1,1,1,0
6.436480000,0,0,0,0,1,1,0,0
6.436557000,0,0,0,1,1,1,1,0
6.436558000,0,1,1,1,1,1,1,1
6.436583000,0,0,0,0,1,1,1,0
6.436584000,0,0,0,0,1,1,0,0
6.436609000,0,0,0,1,1,1,0,0
6.436610000,0,1,1,1,1,1,1,1
6.436661000,0,0,1,0,1,1,1,1
6.436662000,0,0,0,0,1,1,0,0
6.436740000,0,1,1,1,1,1,1,1
6.436765000,0,0,1,1,1,1,1,1
6.436766000,0,0,0,0,1,1,1,0
6.436767000,0,0,0,0,1,1,0,0
6.436818000,0,0,1,1,1,1,1,1
6.436819000,0,1,1,1,1,1,1,1
6.436844000,0,0,0,0,1,1,1,0
6.436845000,0,0,0,0,1,1,0,0
6.436870000,0,0,0,1,1,1,1,0
6.436871000,0,1,1,1,1,1,1,1
6.436948000,0,0,1,0,1,1,1,1
6.436949000,0,0,0,0,1,1,0,0
6.436974000,0,0,0,1,1,1,0,0
6.436975000,0,1,1,1,1,1,1,1
6.437000000,0,0,1,0,1,1,1,1
6.437001000,0,0,0,0,1,1,0,0
7.475200000,0,0,0,0,1,1,0,0
