Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
6.686579000,1,1,0,0,1,1,0,0
6.686605000,0,0,0,0,1,1,0,0
6.686656000,1,0,0,0,1,1,0,0
6.686657000,1,1,0,0,1,1,0,0
6.686683000,0,0,0,0,1,1,0,0
6.686735000,1,1,0,0,1,1,0,0
6.686761000,0,0,0,0,1,1,0,0
6.688949000,0,0,0,1,1,1,1,0
6.688950000,0,1,1,1,1,1,1,1
6.688975000,0,0,0,0,1,1,1,0
6.688976000,0,0,0,0,1,1,0,0
6.689132000,0,1,1,1,1,1,1,1
6.689183000,0,0,1,1,1,1,1,1
6.689184000,0,0,0,0,1,1,1,0
6.689185000,0,0,0,0,1,1,0,0
6.689210000,0,1,1,1,1,1,1,1
6.689236000,0,0,0,0,1,1,1,0
6.689237000,0,0,0,0,1,1,0,0
6.689288000,0,0,0,1,1,1,1,0
6.689289000,0,1,1,1,1,1,1,1
6.689444000,0,0,1,0,1,1,1,1
6.689445000,0,0,0,0,1,1,0,0
6.689471000,0,1,1,1,1,1,1,1
6.689523000,0,0,0,0,1,1,1,0
6.689524000,0,0,0,0,1,1,0,0
6.689549000,0,1,1,1,1,1,1,1
6.689705000,0,0,1,0,1,1,1,1
6.689706000,0,0,0,0,1,1,0,0
6.689731000,0,0,0,1,1,1,0,0
6.689732000,0,1,1,1,1,1,1,1
6.689966000,0,0,0,0,1,1,1,0
6.689967000,0,0,0,0,1,1,0,0
6.689992000,0,0,0,1,1,1,0,0
6.689993000,0,1,1,1,1,1,1,1
6.690227000,0,0,0,0,1,1,1,0
6.690228000,0,0,0,0,1,1,0,0
6.690253000,0,0,0,1,1,1,1,0
6.690254000,0,1,1,1,1,1,1,1
6.690279000,0,0,0,0,1,1,1,0
6.690280000,0,0,0,0,1,1,0,0
6.690305000,0,0,0,1,1,1,0,0
6.690306000,0,1,1,1,1,1,1,1
6.690383000,0,0,1,1,1,1,1,1
6.690384000,0,0,0,0,1,1,1,0
6.690385000,0,0,0,0,1,1,0,0
6.690410000,0,1,1,1,1,1,1,1
6.690462000,0,0,0,0,1,1,1,0
6.690463000,0,0,0,0,1,1,0,0
6.690514000,0,0,0,1,1,1,1,0
6.690515000,0,1,1,1,1,1,1,1
6.690540000,0,0,0,0,1,1,1,0
6.690541000,0,0,0,0,1,1,0,0
6.690566000,0,0,0,1,1,1,0,0
6.690567000,0,1,1,1,1,1,1,1
6.690722000,0,0,1,1,1,1,1,1
6.690723000,0,0,0,0,1,1,1,0
6.690724000,0,0,0,0,1,1,0,0
6.887490000,1,1,0,0,1,1,0,0
6.887516000,0,0,0,0,1,1,0,0
6.887672000,1,1,0,0,1,1,0,0
6.887724000,0,0,0,0,1,1,0,0
6.887776000,1,0,0,0,1,1,0,0
6.887777000,1,1,0,0,1,1,0,0
6.887803000,0,0,0,0,1,1,0,0
6.887855000,1,1,0,0,1,1,0,0
6.888011000,0,0,0,0,1,1,0,0
6.888063000,1,0,0,0,1,1,0,0
6.888064000,1,1,0,0,1,1,0,0
6.888116000,0,0,0,0,1,1,0,0
6.888142000,1,1,0,0,1,1,0,0
6.888194000,0,0,0,0,1,1,0,0
6.888220000,1,1,0,0,1,1,0,0
6.888298000,0,0,0,0,1,1,0,0
6.888350000,1,0,0,0,1,1,0,0
6.888351000,1,1,0,0,1,1,0,0
6.888455000,0,0,0,0,1,1,0,0
6.888481000,1,1,0,0,1,1,0,0
6.888585000,0,0,0,0,1,1,0,0
6.888637000,1,0,0,0,1,1,0,0
6.888638000,1,1,0,0,1,1,0,0
6.888872000,0,0,0,0,1,1,0,0
6.888924000,1,1,0,0,1,1,0,0
6.888950000,0,0,0,0,1,1,0,0
6.888976000,1,1,0,0,1,1,0,0
6.889158000,0,0,0,0,1,1,0,0
6.889211000,1,1,0,0,1,1,0,0
6.889289000,0,0,0,0,1,1,0,0
6.889315000,1,1,0,0,1,1,0,0
6.889445000,0,0,0,0,1,1,0,0
6.889498000,1,1,0,0,1,1,0,0
6.889550000,0,0,0,0,1,1,0,0
6.889628000,1,1,0,0,1,1,0,0
6.889654000,0,0,0,0,1,1,0,0
6.889706000,1,1,0,0,1,1,0,0
6.889732000,0,0,0,0,1,1,0,0
6.892171000,0,0,0,1,1,1,1,0
6.892172000,0,1,1,1,1,1,1,1
6.892197000,0,0,0,0,1,1,1,0
6.892198000,0,0,0,0,1,1,0,0
6.892354000,0,1,1,1,1,1,1,1
6.892406000,0,0,0,0,1,1,1,0
6.892407000,0,0,0,0,1,1,0,0
6.892432000,0,0,1,1,1,1,1,1
6.892433000,0,1,1,1,1,1,1,1
6.892458000,0,0,0,0,1,1,1,0
6.892459000,0,0,0,0,1,1,0,0
6.892510000,0,0,0,1,1,1,1,0
6.892511000,0,1,1,1,1,1,1,1
6.892666000,0,0,1,1,1,1,1,1
6.892667000,0,0,0,0,1,1,1,0
6.892668000,0,0,0,0,1,1,0,0
6.892693000,0,1,1,1,1,1,1,1
6.892745000,0,0,0,0,1,1,1,0
6.892746000,0,0,0,0,1,1,0,0
6.892771000,0,0,1,1,1,1,1,1
6.892772000,0,1,1,1,1,1,1,1
6.892927000,0,0,1,0,1,1,1,1
6.892928000,0,0,0,0,1,1,0,0
6.892954000,0,1,1,1,1,1,1,1
6.893188000,0,0,0,0,1,1,1,0
6.893189000,0,0,0,0,1,1,0,0
6.893214000,0,0,0,1,1,1,0,0
6.893215000,0,1,1,1,1,1,1,1
6.893449000,0,0,0,0,1,1,1,0
6.893450000,0,0,0,0,1,1,0,0
6.893475000,0,0,0,1,1,1,1,0
6.893476000,0,1,1,1,1,1,1,1
6.893501000,0,0,0,0,1,1,1,0
6.893502000,0,0,0,0,1,1,0,0
6.893527000,0,0,0,1,1,1,0,0
6.893528000,0,1,1,1,1,1,1,1
6.893605000,0,0,1,0,1,1,1,1
6.893606000,0,0,0,0,1,1,0,0
6.893632000,0,1,1,1,1,1,1,1
6.893683000,0,0,1,1,1,1,1,1
6.893684000,0,0,0,0,1,1,1,0
6.893685000,0,0,0,0,1,1,0,0
6.893736000,0,1,1,1,1,1,1,1
6.893762000,0,0,0,0,1,1,1,0
6.893763000,0,0,0,0,1,1,0,0
6.893788000,0,0,0,1,1,1,1,0
6.893789000,0,1,1,1,1,1,1,1
6.893944000,0,0,1,0,1,1,1,1
6.893945000,0,0,0,0,1,1,0,0
7.092509000,1,1,0,0,1,1,0,0
7.092535000,0,0,0,0,1,1,0,0
7.092691000,1,1,0,0,1,1,0,0
7.092743000,0,0,0,0,1,1,0,0
7.092795000,1,0,0,0,1,1,0,0
7.092796000,1,1,0,0,1,1,0,0
7.092822000,0,0,0,0,1,1,0,0
7.092874000,1,1,0,0,1,1,0,0
7.093030000,0,0,0,0,1,1,0,0
7.093082000,1,0,0,0,1,1,0,0
7.093083000,1,1,0,0,1,1,0,0
7.093134000,0,0,0,0,1,1,0,0
7.093160000,1,0,0,0,1,1,0,0
7.093161000,1,1,0,0,1,1,0,0
7.093212000,1,0,0,0,1,1,0,0
7.093213000,0,0,0,0,1,1,0,0
7.093238000,1,0,0,0,1,1,0,0
7.093239000,1,1,0,0,1,1,0,0
7.093317000,0,0,0,0,1,1,0,0
7.093369000,1,1,0,0,1,1,0,0
7.093395000,0,0,0,0,1,1,0,0
7.093421000,1,1,0,0,1,1,0,0
7.093473000,0,0,0,0,1,1,0,0
7.093499000,1,1,0,0,1,1,0,0
7.093603000,0,0,0,0,1,1,0,0
7.093656000,1,1,0,0,1,1,0,0
7.093890000,0,0,0,0,1,1,0,0
7.093943000,1,1,0,0,1,1,0,0
7.093969000,0,0,0,0,1,1,0,0
7.093995000,1,1,0,0,1,1,0,0
7.094177000,0,0,0,0,1,1,0,0
7.094230000,1,1,0,0,1,1,0,0
7.094256000,0,0,0,0,1,1,0,0
7.094282000,1,1,0,0,1,1,0,0
7.094308000,0,0,0,0,1,1,0,0
7.094334000,1,1,0,0,1,1,0,0
7.094360000,0,0,0,0,1,1,0,0
7.094386000,1,1,0,0,1,1,0,0
7.094412000,0,0,0,0,1,1,0,0
7.094438000,1,1,0,0,1,1,0,0
7.094464000,0,0,0,0,1,1,0,0
7.094517000,1,1,0,0,1,1,0,0
7.094569000,0,0,0,0,1,1,0,0
7.094647000,1,1,0,0,1,1,0,0
7.094673000,0,0,0,0,1,1,0,0
7.094699000,1,1,0,0,1,1,0,0
7.094725000,0,0,0,0,1,1,0,0
7.096866000,0,0,0,1,1,1,1,0
7.096867000,0,1,1,1,1,1,1,1
7.096892000,0,0,0,0,1,1,1,0
7.096893000,0,0,0,0,1,1,0,0
7.097049000,0,1,1,1,1,1,1,1
7.097101000,0,0,0,0,1,1,1,0
7.097102000,0,0,0,0,1,1,0,0
7.097127000,0,0,0,1,1,1,1,1
7.097128000,0,1,1,1,1,1,1,1
7.097153000,0,0,0,0,1,1,1,0
7.097154000,0,0,0,0,1,1,0,0
7.097205000,0,0,0,1,1,1,0,0
7.097206000,0,1,1,1,1,1,1,1
7.097361000,0,0,1,1,1,1,1,1
7.097362000,0,0,0,0,1,1,1,0
7.097363000,0,0,0,0,1,1,0,0
7.097388000,0,1,1,1,1,1,1,1
7.097440000,0,0,0,0,1,1,1,0
7.097441000,0,0,0,0,1,1,0,0
7.097466000,0,0,0,1,1,1,1,0
7.097467000,0,1,1,1,1,1,1,1
7.097622000,0,0,1,0,1,1,1,1
7.097623000,0,0,0,0,1,1,0,0
7.097649000,0,1,1,1,1,1,1,1
7.097883000,0,0,1,0,1,1,1,1
7.097884000,0,0,0,0,1,1,0,0
7.097910000,0,1,1,1,1,1,1,1
7.098144000,0,0,0,0,1,1,1,0
7.098145000,0,0,0,0,1,1,0,0
7.098170000,0,0,0,1,1,1,0,0
7.098171000,0,1,1,1,1,1,1,1
7.098196000,0,0,1,0,1,1,1,1
7.098197000,0,0,0,0,1,1,0,0
7.098223000,0,1,1,1,1,1,1,1
7.098300000,0,0,1,1,1,1,1,1
7.098301000,0,0,0,0,1,1,1,0
7.098302000,0,0,0,0,1,1,0,0
7.098327000,0,1,1,1,1,1,1,1
7.098379000,0,0,0,0,1,1,1,0
7.098380000,0,0,0,0,1,1,0,0
7.098431000,0,0,0,1,1,1,0,0
7.098432000,0,1,1,1,1,1,1,1
7.098457000,0,0,1,0,1,1,1,1
7.098458000,0,0,0,0,1,1,0,0
7.098483000,0,0,0,1,1,1,0,0
7.098484000,0,1,1,1,1,1,1,1
7.098640000,0,0,0,0,1,1,1,0
7.098641000,0,0,0,0,1,1,0,0
7.296528000,1,1,0,0,1,1,0,0
7.296554000,0,0,0,0,1,1,0,0
7.296710000,1,1,0,0,1,1,0,0
7.296762000,0,0,0,0,1,1,0,0
7.296815000,1,1,0,0,1,1,0,0
7.296841000,0,0,0,0,1,1,0,0
7.296893000,1,1,0,0,1,1,0,0
7.297049000,0,0,0,0,1,1,0,0
7.297101000,1,1,0,0,1,1,0,0
7.297153000,0,0,0,0,1,1,0,0
7.297179000,1,0,0,0,1,1,0,0
7.297180000,1,1,0,0,1,1,0,0
7.297231000,0,0,0,0,1,1,0,0
7.297257000,1,0,0,0,1,1,0,0
7.297258000,1,1,0,0,1,1,0,0
7.297335000,0,0,0,0,1,1,0,0
7.297388000,1,1,0,0,1,1,0,0
7.297440000,0,0,0,0,1,1,0,0
7.297466000,1,1,0,0,1,1,0,0
7.297492000,0,0,0,0,1,1,0,0
7.297518000,1,1,0,0,1,1,0,0
7.297622000,0,0,0,0,1,1,0,0
7.297674000,1,0,0,0,1,1,0,0
7.297675000,1,1,0,0,1,1,0,0
7.297909000,0,0,0,0,1,1,0,0
7.297961000,1,1,0,0,1,1,0,0
7.297987000,0,0,0,0,1,1,0,0
7.298013000,1,0,0,0,1,1,0,0
7.298014000,1,1,0,0,1,1,0,0
7.298196000,0,0,0,0,1,1,0,0
7.298248000,1,1,0,0,1,1,0,0
7.298274000,0,0,0,0,1,1,0,0
7.298300000,1,1,0,0,1,1,0,0
7.298326000,0,0,0,0,1,1,0,0
7.298352000,1,1,0,0,1,1,0,0
7.298404000,0,0,0,0,1,1,0,0
7.298430000,1,1,0,0,1,1,0,0
7.298456000,0,0,0,0,1,1,0,0
7.298535000,1,1,0,0,1,1,0,0
7.298587000,0,0,0,0,1,1,0,0
7.298665000,1,1,0,0,1,1,0,0
7.298691000,0,0,0,0,1,1,0,0
7.298717000,1,1,0,0,1,1,0,0
7.298743000,0,0,0,0,1,1,0,0
7.301123000,0,1,1,1,1,1,1,1
7.301148000,0,0,1,1,1,1,1,1
7.301149000,0,0,0,0,1,1,1,0
7.301150000,0,0,0,0,1,1,0,0
7.301305000,0,0,0,1,1,1,1,0
7.301306000,0,1,1,1,1,1,1,1
7.301357000,0,0,1,0,1,1,1,1
7.301358000,0,0,0,0,1,1,0,0
7.301383000,0,0,0,1,1,1,0,0
7.301384000,0,1,1,1,1,1,1,1
7.301409000,0,0,1,0,1,1,1,1
7.301410000,0,0,0,0,1,1,0,0
7.301462000,0,1,1,1,1,1,1,1
7.301618000,0,0,0,0,1,1,1,0
7.301619000,0,0,0,0,1,1,0,0
7.301644000,0,0,0,1,1,1,0,0
7.301645000,0,1,1,1,1,1,1,1
7.301696000,0,0,1,0,1,1,1,1
7.301697000,0,0,0,0,1,1,0,0
7.301723000,0,1,1,1,1,1,1,1
7.301879000,0,0,0,0,1,1,1,0
7.301880000,0,0,0,0,1,1,0,0
7.301905000,0,0,0,1,1,1,0,0
7.301906000,0,1,1,1,1,1,1,1
7.302140000,0,0,0,0,1,1,1,0
7.302141000,0,0,0,0,1,1,0,0
7.302166000,0,0,0,1,1,1,1,0
7.302167000,0,1,1,1,1,1,1,1
7.302401000,0,0,0,0,1,1,1,0
7.302402000,0,0,0,0,1,1,0,0
7.302427000,0,0,1,1,1,1,1,1
7.302428000,0,1,1,1,1,1,1,1
7.302453000,0,0,0,0,1,1,1,0
7.302454000,0,0,0,0,1,1,0,0
7.302479000,0,0,0,1,1,1,1,0
7.302480000,0,1,1,1,1,1,1,1
7.302557000,0,0,1,0,1,1,1,1
7.302558000,0,0,0,0,1,1,0,0
7.302583000,0,0,0,1,1,1,0,0
7.302584000,0,1,1,1,1,1,1,1
7.302635000,0,0,1,0,1,1,1,1
7.302636000,0,0,0,0,1,1,0,0
7.302688000,0,1,1,1,1,1,1,1
7.302714000,0,0,0,0,1,1,1,0
7.302715000,0,0,0,0,1,1,0,0
7.302740000,0,0,1,1,1,1,1,1
7.302741000,0,1,1,1,1,1,1,1
7.302896000,0,0,1,0,1,1,1,1
7.302897000,0,0,0,0,1,1,0,0
7.500547000,1,1,0,0,1,1,0,0
7.500573000,0,0,0,0,1,1,0,0
7.500729000,1,1,0,0,1,1,0,0
7.500781000,0,0,0,0,1,1,0,0
7.500834000,1,1,0,0,1,1,0,0
7.500860000,0,0,0,0,1,1,0,0
7.500912000,1,1,0,0,1,1,0,0
7.501068000,0,0,0,0,1,1,0,0
7.501120000,1,0,0,0,1,1,0,0
7.501121000,1,1,0,0,1,1,0,0
7.501173000,0,0,0,0,1,1,0,0
7.501198000,1,0,0,0,1,1,0,0
7.501199000,1,1,0,0,1,1,0,0
7.501251000,0,0,0,0,1,1,0,0
7.501277000,1,1,0,0,1,1,0,0
7.501355000,0,0,0,0,1,1,0,0
7.501407000,1,1,0,0,1,1,0,0
7.501433000,0,0,0,0,1,1,0,0
7.501485000,1,1,0,0,1,1,0,0
7.501511000,0,0,0,0,1,1,0,0
7.501537000,1,0,0,0,1,1,0,0
7.501538000,1,1,0,0,1,1,0,0
7.501641000,0,0,0,0,1,1,0,0
7.501694000,1,1,0,0,1,1,0,0
7.501928000,0,0,0,0,1,1,0,0
7.501981000,1,1,0,0,1,1,0,0
7.502007000,0,0,0,0,1,1,0,0
7.502033000,1,1,0,0,1,1,0,0
7.502215000,0,0,0,0,1,1,0,0
7.502267000,1,0,0,0,1,1,0,0
7.502268000,1,1,0,0,1,1,0,0
7.502346000,0,0,0,0,1,1,0,0
7.502372000,1,1,0,0,1,1,0,0
7.502398000,0,0,0,0,1,1,0,0
7.502554000,1,0,0,0,1,1,0,0
7.502555000,1,1,0,0,1,1,0,0
7.502607000,0,0,0,0,1,1,0,0
7.502685000,1,1,0,0,1,1,0,0
7.502711000,0,0,0,0,1,1,0,0
7.502763000,1,1,0,0,1,1,0,0
7.502789000,0,0,0,0,1,1,0,0
7.504862000,0,1,1,1,1,1,1,1
7.504887000,0,0,1,1,1,1,1,1
7.504888000,0,0,0,0,1,1,1,0
7.504889000,0,0,0,0,1,1,0,0
7.505044000,0,0,0,1,1,1,1,0
7.505045000,0,1,1,1,1,1,1,1
7.505096000,0,0,1,0,1,1,1,1
7.505097000,0,0,0,0,1,1,0,0
7.505122000,0,0,0,1,1,1,0,0
7.505123000,0,1,1,1,1,1,1,1
7.505148000,0,0,1,0,1,1,1,1
7.505149000,0,0,0,0,1,1,0,0
7.505201000,0,1,1,1,1,1,1,1
7.505357000,0,0,0,0,1,1,1,0
7.505358000,0,0,0,0,1,1,0,0
7.505383000,0,0,0,1,1,1,1,0
7.505384000,0,1,1,1,1,1,1,1
7.505435000,0,0,0,0,1,1,1,0
7.505436000,0,0,0,0,1,1,0,0
7.505461000,0,0,0,1,1,1,0,0
7.505462000,0,1,1,1,1,1,1,1
7.505618000,0,0,0,0,1,1,1,0
7.505619000,0,0,0,0,1,1,0,0
7.505644000,0,1,1,1,1,1,1,1
7.505878000,0,0,1,1,1,1,1,1
7.505879000,0,0,0,0,1,1,0,0
7.505905000,0,1,1,1,1,1,1,1
7.506139000,0,0,1,0,1,1,1,1
7.506140000,0,0,0,0,1,1,0,0
7.506166000,0,1,1,1,1,1,1,1
7.506191000,0,0,1,1,1,1,1,1
7.506192000,0,0,0,0,1,1,0,0
7.506218000,0,1,1,1,1,1,1,1
7.506296000,0,0,0,0,1,1,1,0
7.506297000,0,0,0,0,1,1,0,0
7.506322000,0,0,0,1,1,1,1,0
7.506323000,0,1,1,1,1,1,1,1
7.506374000,0,0,0,0,1,1,1,0
7.506375000,0,0,0,0,1,1,0,0
7.506426000,0,0,0,1,1,1,0,0
7.506427000,0,1,1,1,1,1,1,1
7.506452000,0,0,1,0,1,1,1,1
7.506453000,0,0,0,0,1,1,0,0
7.506479000,0,1,1,1,1,1,1,1
7.506635000,0,0,0,0,1,1,1,0
7.506636000,0,0,0,0,1,1,0,0
7.701146000,1,1,0,0,1,1,0,0
7.701172000,0,0,0,0,1,1,0,0
7.701328000,1,1,0,0,1,1,0,0
7.701380000,0,0,0,0,1,1,0,0
7.701432000,1,0,0,0,1,1,0,0
7.701433000,1,1,0,0,1,1,0,0
7.701458000,0,0,0,0,1,1,0,0
7.701510000,1,0,0,0,1,1,0,0
7.701511000,1,1,0,0,1,1,0,0
7.701667000,0,0,0,0,1,1,0,0
7.701719000,1,1,0,0,1,1,0,0
7.701771000,0,0,0,0,1,1,0,0
7.701797000,1,1,0,0,1,1,0,0
7.701849000,0,0,0,0,1,1,0,0
7.701875000,1,1,0,0,1,1,0,0
7.701953000,0,0,0,0,1,1,0,0
7.702006000,1,1,0,0,1,1,0,0
7.702084000,0,0,0,0,1,1,0,0
7.702136000,1,1,0,0,1,1,0,0
7.702240000,0,0,0,0,1,1,0,0
7.702293000,1,1,0,0,1,1,0,0
7.702527000,0,0,0,0,1,1,0,0
7.702579000,1,1,0,0,1,1,0,0
7.702605000,0,0,0,0,1,1,0,0
7.702631000,1,0,0,0,1,1,0,0
7.702632000,1,1,0,0,1,1,0,0
7.702813000,0,0,0,0,1,1,0,0
7.702866000,1,1,0,0,1,1,0,0
7.702892000,0,0,0,0,1,1,0,0
7.702918000,1,1,0,0,1,1,0,0
7.702944000,0,0,0,0,1,1,0,0
7.702970000,1,1,0,0,1,1,0,0
7.703048000,0,0,0,0,1,1,0,0
7.703074000,1,1,0,0,1,1,0,0
7.703100000,0,0,0,0,1,1,0,0
7.703153000,1,1,0,0,1,1,0,0
7.703179000,0,0,0,0,1,1,0,0
7.703283000,1,1,0,0,1,1,0,0
7.703309000,0,0,0,0,1,1,0,0
7.703335000,1,1,0,0,1,1,0,0
7.703361000,0,0,0,0,1,1,0,0
7.705566000,0,0,0,1,1,1,0,0
7.705567000,0,1,1,1,1,1,1,1
7.705592000,0,0,1,0,1,1,1,1
7.705593000,0,0,0,0,1,1,0,0
7.705749000,0,0,1,1,1,1,1,1
7.705750000,0,1,1,1,1,1,1,1
7.705801000,0,0,0,0,1,1,1,0
7.705802000,0,0,0,0,1,1,0,0
7.705827000,0,0,0,1,1,1,1,0
7.705828000,0,1,1,1,1,1,1,1
7.705853000,0,0,0,0,1,1,1,0
7.705854000,0,0,0,0,1,1,0,0
7.705905000,0,0,0,1,1,1,0,0
7.705906000,0,1,1,1,1,1,1,1
7.706062000,0,0,0,0,1,1,1,0
7.706063000,0,0,0,0,1,1,0,0
7.706088000,0,0,1,1,1,1,1,1
7.706089000,0,1,1,1,1,1,1,1
7.706140000,0,0,0,0,1,1,1,0
7.706141000,0,0,0,0,1,1,0,0
7.706166000,0,0,0,1,1,1,0,0
7.706167000,0,1,1,1,1,1,1,1
7.706322000,0,0,1,1,1,1,1,1
7.706323000,0,0,0,0,1,1,1,0
7.706324000,0,0,0,0,1,1,0,0
7.706349000,0,1,1,1,1,1,1,1
7.706583000,0,0,1,0,1,1,1,1
7.706584000,0,0,0,0,1,1,0,0
7.706610000,0,1,1,1,1,1,1,1
7.706844000,0,0,1,0,1,1,1,1
7.706845000,0,0,0,0,1,1,0,0
7.706871000,0,1,1,1,1,1,1,1
7.706896000,0,0,1,1,1,1,1,1
7.706897000,0,0,0,0,1,1,1,0
7.706898000,0,0,0,0,1,1,0,0
7.706923000,0,1,1,1,1,1,1,1
7.707001000,0,0,0,0,1,1,1,0
7.707002000,0,0,0,0,1,1,0,0
7.707027000,0,0,0,1,1,1,1,0
7.707028000,0,1,1,1,1,1,1,1
7.707079000,0,0,0,0,1,1,1,0
7.707080000,0,0,0,0,1,1,0,0
7.707131000,0,0,0,1,1,1,0,0
7.707132000,0,1,1,1,1,1,1,1
7.707157000,0,0,1,0,1,1,1,1
7.707158000,0,0,0,0,1,1,0,0
7.707184000,0,1,1,1,1,1,1,1
7.707340000,0,0,0,0,1,1,1,0
7.707341000,0,0,0,0,1,1,0,0
10.117120000,0,0,0,0,1,1,0,0
